"","species","read_length","species_sensitivity","species_specificity","species_accuracy","species_precision","genus_sensitivity","genus_specificity","genus_accuracy","genus_precision"
"15","[Ruminococcus] gnavus","300",96.6745248600802,99.9988046704943,99.9861767158384,99.6756739136241,96.7184487253803,99.9972976434975,99.9848304233521,99.2466364119445
"16","Abiotrophia defectiva","75",96.9468027104915,99.9999495763404,99.9803109664911,99.9919665809769,96.9468027104915,99.9999495763404,99.9803109664911,99.9919665809769
"17","Abiotrophia defectiva","150",98.390092879257,100,99.9947924386209,100,98.390092879257,100,99.9947924386209,100
"18","Abiotrophia defectiva","300",98.7372510927635,100,99.9919252485057,100,98.7372510927635,100,99.9919252485057,100
"19","Achromobacter denitrificans","75",91.0402824845704,99.9993946040425,99.9744099410357,99.6914870886753,96.0576335177282,99.9955115493133,99.9841997590213,97.7119340479457
"20","Achromobacter denitrificans","150",97.8400921039241,99.999722591868,99.9938092620355,99.8561109950054,99.3226508774225,99.9972761441286,99.9953202530259,98.6532342990173
"21","Achromobacter denitrificans","300",99.0548690759398,99.9996355037765,99.9972186665153,99.7836979359685,99.841014531987,99.9969270150579,99.9964400918494,98.3213942471811
"22","Acidipropionibacterium acidipropionici","75",93.9024955818269,99.9998992334278,99.9668017682469,99.9779406610501,97.0448097123951,99.9997816083734,99.983760080654,99.9555576074177
"23","Acidipropionibacterium acidipropionici","150",96.3764523910336,99.9998992663569,99.9831622085811,99.9800478850758,98.7000259031992,99.9997985327138,99.9937193603616,99.9610894941634
"24","Acidipropionibacterium acidipropionici","300",97.5752607953889,99.9999652863116,99.9869528040798,99.9937938310681,99.1052936415996,99.9998958589347,99.9952022938935,99.9816614707501
"25","Acinetobacter baumannii","75",6.62878969457024,99.9863285576142,99.5624986280909,72.7673224978614,97.3637881956262,99.9975860852388,99.9422206601529,99.8509409060545
"26","Acinetobacter baumannii","150",11.3311186687524,99.9813228297202,99.5785145458917,76.6586713796779,98.9078708746906,99.9960444127287,99.9738956354273,99.7606958690214
"27","Acinetobacter baumannii","300",23.7510360596488,99.9695278485973,99.6231971142169,80.358140265452,99.3082165858069,99.9941332624803,99.9803047343693,99.6541946633571
"28","Acinetobacter junii","75",87.9546809779368,100,99.9595105588244,100,98.5241502683363,99.9993463638219,99.9943876022133,99.8036846874056
"29","Acinetobacter junii","150",94.811320754717,100,99.981264439907,100,99.7780244173141,99.9996983402682,99.9988979082298,99.9166435120867
"30","Acinetobacter junii","300",97.4335472043996,100,99.9913050229019,100,99.9388939810571,99.999896136485,99.9996894651036,99.9694376528117
"31","Acinetobacter lwoffii","75",36.2229190592317,99.9999242130468,99.727112250646,99.952241117414,97.3637881956262,99.9975860852388,99.9422206601529,99.8509409060545
"32","Acinetobacter lwoffii","150",49.4509816947669,99.9996462447237,99.7827590483458,99.8539395478914,98.9078708746906,99.9960444127287,99.9738956354273,99.7606958690214
"33","Acinetobacter lwoffii","300",60.8559242709433,99.9995823730952,99.8322556175555,99.8395486423848,99.3082165858069,99.9941332624803,99.9803047343693,99.6541946633571
"34","Acinetobacter nosocomialis","75",61.653018705988,99.9981056487904,99.8545867708844,98.3241461089257,97.3637881956262,99.9975860852388,99.9422206601529,99.8509409060545
"35","Acinetobacter nosocomialis","150",77.7172713120238,99.997397623144,99.9129184221496,98.3241889623987,98.9078708746906,99.9960444127287,99.9738956354273,99.7606958690214
"36","Acinetobacter nosocomialis","300",86.8628363114512,99.9920391979586,99.9413508729508,95.4520334414852,99.3082165858069,99.9941332624803,99.9803047343693,99.6541946633571
"37","Acinetobacter pittii","75",38.2176446641271,99.9978910460984,99.4679584099742,99.3145565805085,97.3637881956262,99.9975860852388,99.9422206601529,99.8509409060545
"38","Acinetobacter pittii","150",56.05133114052,99.9960362398072,99.617504905538,99.1042083784324,98.9078708746906,99.9960444127287,99.9738956354273,99.7606958690214
"39","Acinetobacter pittii","300",69.7511834085332,99.9919151258622,99.7303756836959,98.5366911210029,99.3082165858069,99.9941332624803,99.9803047343693,99.6541946633571
"40","Actinobacillus pleuropneumoniae","75",58.1262096079414,99.9995677021439,99.550045465514,99.9093868999589,92.7564465451246,99.994624952713,99.8915445324427,99.6246625705423
"41","Actinobacillus pleuropneumoniae","150",75.4764138081724,99.9987440633602,99.9251284919435,99.4572164892187,95.1383028488175,99.9848312977337,99.9613864888408,96.6527854618051
"42","Actinobacillus pleuropneumoniae","300",84.3047951960044,99.9990546851826,99.8405879075339,99.8492447436106,95.611764802559,99.9944199980603,99.9297432675954,99.6203295887564
"43","Actinobacillus porcitonsillarum","75",92.8037848605578,99.9991934117875,99.9557551390181,99.8571045815844,93.6661026508742,99.9978766237509,99.9416248436648,99.7477325965523
"44","Actinobacillus porcitonsillarum","150",96.1198230800161,99.9937579912813,99.9744551432315,98.7198017757588,96.2175792507205,99.9810084896092,99.9496115178253,97.7075966345568
"45","Actinobacillus porcitonsillarum","300",96.6643859048922,99.9992708128249,99.9790851080793,99.8762813715094,96.6013223523953,99.9977016249512,99.9673851932919,99.7365269461078
"46","Actinobaculum sp. 313","75",99.3354037865229,99.9999937056151,99.9917230471496,99.9986569248952,99.3354037865229,99.9999937056151,99.9917230471496,99.9986569248952
"47","Actinobaculum sp. 313","150",99.8555685248084,100,99.9987093031005,100,99.8555685248084,100,99.9987093031005,100
"48","Actinobaculum sp. 313","300",99.9405459509689,99.9999739582374,99.999301066527,99.9954038024366,99.9405459509689,99.9999739582374,99.999301066527,99.9954038024366
"49","Actinomyces gaoshouyii","75",89.0103549570173,99.9973376226075,99.9668714031305,98.7308429118774,96.054097481855,99.9994031559517,99.818018684548,99.9004590724967
"50","Actinomyces gaoshouyii","150",97.6350201086447,99.9985476681256,99.9487930169994,99.9578224324406,97.4954421395222,99.9995418486857,99.8295471684334,99.9504056557609
"51","Actinomyces gaoshouyii","300",99.3899859812884,99.999273501701,99.9975668498132,99.6845425867508,98.9742183214482,99.9987325922175,99.9309860375269,99.711556913759
"52","Actinomyces graevenitzii","75",0,100,98.6255419003031,100,19.8412975588698,99.9955441618537,95.3929194596207,99.7407146704
"53","Actinomyces graevenitzii","150",0,100,98.6240952330663,100,26.8724938789572,99.9944243630242,95.7745500100962,99.7693624489825
"54","Actinomyces graevenitzii","300",0,100,98.6227512256111,100,31.9022149100436,99.9946346548762,96.0521565003319,99.7976835048079
"55","Actinomyces israelii","75",0,100,98.8865353053494,100,44.7791882340883,99.9958221640146,97.6503106460884,99.5811067697456
"56","Actinomyces israelii","150",0,100,98.8400414036147,100,48.7715338429273,99.9941367713399,97.8257411257608,99.5023037854519
"57","Actinomyces israelii","300",0,100,98.8847457751499,100,51.9541769660729,99.9930246982446,97.9883157545607,99.4024299838461
"58","Actinomyces naeslundii","75",90.8018206121327,99.9993915602787,99.8377979322612,98.8838513321249,79.7301404466093,99.9942570239502,99.5467710914293,99.5867508568729
"59","Actinomyces naeslundii","150",97.2333747607512,99.9986080969407,99.9560244800497,97.8460395874737,81.2192086057883,99.9886867903102,99.5761924624322,99.3437064785597
"60","Actinomyces naeslundii","300",98.8408668308762,99.9985671283466,99.9783206248536,97.7220620182071,82.2536071503728,99.9839410461467,99.6168468648657,99.1132179523061
"61","Actinomyces pacaensis","75",98.8548676984428,99.9984475784762,99.9936907335964,88.5056568896132,28.07948553136,99.9957694602819,98.8693925710863,95.3989536793596
"62","Actinomyces pacaensis","150",99.8651260577941,99.9976723763369,99.9965121289663,86.4208509596928,29.4378414044929,99.9945475410317,98.912544935302,97.8253826222123
"63","Actinomyces pacaensis","300",99.8834975346427,99.9973780317023,99.9967222907569,85.8699727661031,29.9477553277379,99.9939695116989,98.9401899707114,96.1891591220914
"64","Actinomyces procaprae","75",91.3173979480463,99.9986848334999,99.9189579302948,99.8448594784892,94.6321962024836,99.9994096929491,99.6448081954232,99.9911829301528
"65","Actinomyces procaprae","150",97.7426636568849,99.9969911087263,99.9949896335518,96.6517857142857,95.2713036889444,99.9998920860204,99.6622010940636,99.9985272025686
"66","Actinomyces procaprae","300",98.9915014164306,99.9971784445706,99.987988535264,99.6918863402944,97.9484366428963,99.9993347665419,99.8638355506221,99.9904003071902
"67","Actinomyces qiguomingii","75",96.8659212958887,99.9981349875825,99.9803033188657,99.6648550724638,94.6321962024836,99.9994096929491,99.6448081954232,99.9911829301528
"68","Actinomyces qiguomingii","150",99.6021699819168,99.9977893135417,99.9966931581442,99.2074927953891,95.2713036889444,99.9998920860204,99.6622010940636,99.9985272025686
"69","Actinomyces qiguomingii","300",99.8552821997106,99.9978129920768,99.996997133816,99.6210070384407,97.9484366428963,99.9993347665419,99.8638355506221,99.9904003071902
"70","Actinomyces radicidentis","75",93.7491878239752,99.999115293442,99.9595265071061,99.8917213216186,94.6698412841868,99.9994783498984,99.8114759741857,99.9367679356646
"71","Actinomyces radicidentis","150",98.7070887180296,99.9968997007449,99.9865716962245,99.7825311942959,97.1719733282435,99.9999460430102,99.8304989117872,99.9992636012843
"72","Actinomyces radicidentis","300",99.5212679153731,99.9979110853478,99.9949777978848,99.7593840230991,98.7693527644699,99.9995633989019,99.9309857007617,99.9694998194907
"73","Actinomyces sp. Chiba101","75",88.3290598290598,99.998681447973,99.8618225193709,99.8743657888379,94.6321962024836,99.9994096929491,99.6448081954232,99.9911829301528
"74","Actinomyces sp. Chiba101","150",97.6398601398601,99.990648557716,99.9825639247603,97.2996515679443,95.2713036889444,99.9998920860204,99.6622010940636,99.9985272025686
"75","Actinomyces sp. Chiba101","300",99.4697773064687,99.9957042333209,99.9895417419109,99.6370717889705,97.9484366428963,99.9993347665419,99.8638355506221,99.9904003071902
"76","Actinomyces sp. oral taxon 897","75",42.7649472179966,99.9992906245392,99.3770235458036,99.849316542891,94.6321962024836,99.9994096929491,99.6448081954232,99.9911829301528
"77","Actinomyces sp. oral taxon 897","150",59.8057728621527,99.996479666554,99.8471838233305,98.4458259325044,95.2713036889444,99.9998920860204,99.6622010940636,99.9985272025686
"78","Actinomyces sp. oral taxon 897","300",74.5988035324281,99.9981156035355,99.7211476333273,99.7713995427991,97.9484366428963,99.9993347665419,99.8638355506221,99.9904003071902
"79","Aerococcus christensenii","75",83.3222981439845,99.9998866830938,99.1127982932766,99.9980898052192,84.0071043516228,99.9987361086063,99.1169974603401,99.894011206793
"80","Aerococcus christensenii","150",87.5905759161076,99.9999618403916,99.8307921153456,99.9951575008748,88.2659462201547,99.9990711625061,99.8303157817737,99.9071308985351
"81","Aerococcus christensenii","300",88.2690072850383,99.9998385837153,99.3863853870612,99.9990006552169,88.6940529623289,99.9977901084903,99.3853370057154,99.7948300229603
"82","Aerococcus urinae","75",98.5857359635812,99.9999494639387,99.9882722051262,99.9938435018162,87.5483826375449,99.9998451523391,99.6386937040787,99.9940792200359
"83","Aerococcus urinae","150",99.7263273125342,99.9997988488117,99.9987975120524,99.9451453647833,92.6324128564961,99.9991911798159,99.933963370213,99.9023556694739
"84","Aerococcus urinae","300",99.9874702418243,99.9995823601455,99.999482264451,99.9498997995992,91.7952189247925,99.9994667662036,99.7610132705976,99.9805983469792
"85","Aerococcus urinaeequi","75",86.4579764175666,99.9999748111466,99.9305863075984,99.994575829898,98.2817328192269,99.9998488706354,99.9910039673677,99.9696755752887
"86","Aerococcus urinaeequi","150",95.707090239563,99.9993942247294,99.9593493083815,99.8807100410453,99.6113263821559,99.9989889734934,99.9959908092319,99.8303457008196
"87","Aerococcus urinaeequi","300",98.3663930747805,99.9998439142056,99.9914089755305,99.9688162949925,99.8491682203539,99.9995838078068,99.9988096253198,99.9192612370662
"88","Aeromonas sobria","75",0,100,98.2992263183752,100,87.7989333347169,99.9986382558261,99.7942707011025,99.3151880024521
"89","Aeromonas sobria","150",0,100,98.2990489336657,100,95.5676845016699,99.9984794806968,99.9260453233298,99.1188373321107
"90","Aeromonas sobria","300",0,100,98.298803863685,100,96.9961655283298,99.997918072527,99.9485784051829,99.2946553355917
"91","Aggregatibacter actinomycetemcomitans","75",96.0664601178543,99.9990319901772,99.9341588365455,99.9399608165329,97.6912851845806,99.9941623212659,99.944681396915,99.7286037376503
"92","Aggregatibacter actinomycetemcomitans","150",98.3914209115281,99.9989922158754,99.989381353657,99.829989799388,99.2291961617115,99.9728065102026,99.9633356173441,97.9199006519714
"93","Aggregatibacter actinomycetemcomitans","300",99.2722253591819,99.9994736177201,99.9874717726613,99.9684104119282,99.7592449922958,99.9962964961679,99.9911991791423,99.831349684383
"94","Aggregatibacter aphrophilus","75",92.4595029325986,99.9948085622286,99.8857839549571,99.2552754141588,96.8055204568144,99.9921298926845,99.9292963429712,99.3710691564813
"95","Aggregatibacter aphrophilus","150",97.617658162473,99.9746189664924,99.9511801663616,94.5890804819233,98.9233800694934,99.9671118249154,99.9536523828829,96.1591254417161
"96","Aggregatibacter aphrophilus","300",98.9342291895294,99.9946445085604,99.9791242776965,99.2707829204076,99.4776220176209,99.9931134871437,99.9832300763404,99.4015408645843
"97","Aggregatibacter segnis","75",65.1169738068807,99.999912153735,99.776423871404,99.9146705054342,96.5490582183542,99.9983140830904,99.9621369389383,99.8760239404281
"98","Aggregatibacter segnis","150",83.9518148364007,99.9998490632868,99.5930667434337,99.9596882558452,99.0344217697845,99.9929432223826,99.9634432418119,99.3942691111181
"99","Aggregatibacter segnis","300",91.0750037932302,100,99.9432562344862,100,99.4825180323724,99.9989181953201,99.9939685261597,99.9175689647199
"100","Aichivirus A","75",95.8028411536806,100,99.9902267935212,100,95.8028411536806,100,99.9902267935212,100
"101","Aichivirus A","150",100,100,100,100,100,100,100,100
"102","Aichivirus A","300",100,100,100,100,100,100,100,100
"103","Akkermansia muciniphila","75",98.8350939323442,99.9999058543581,99.9592763267727,99.9814195972427,99.2630668203105,99.9998974526856,99.9740760315811,99.9801772119958
"104","Akkermansia muciniphila","150",99.7422829938548,99.999983252998,99.9972445693304,99.993626513703,99.9722450432015,99.999983252998,99.9996326526165,99.9936459524717
"105","Akkermansia muciniphila","300",99.8981384103961,99.9998588237221,99.9959107178916,99.9742487108606,99.9955199571159,99.9998588237221,99.9996376661883,99.9742641601376
"106","Aliarcobacter cryaerophilus","75",86.2795286632602,99.9999281019751,99.8150909915355,99.7512988035532,89.8853547826196,99.9998042448579,99.8610325350207,99.6219139309775
"107","Aliarcobacter cryaerophilus","150",97.150035928256,99.9999424758218,99.958827434518,99.9789012437157,98.2080910598042,99.9997836280509,99.976421282056,99.8399123884522
"108","Aliarcobacter cryaerophilus","300",99.1290479634676,99.9999398832178,99.9880497075119,99.8265715966199,99.8437326742125,99.9996786138292,99.9967599740869,99.6900639564289
"109","Alistipes communis","75",95.1177373533976,99.9999854797554,99.9365852098036,99.9985783098078,96.8590665019996,99.999716588708,99.9594644581249,99.9539598028151
"110","Alistipes communis","150",96.8047983598434,99.9999709504155,99.9409551411756,99.9933621082399,97.5115956890256,99.999669867975,99.9539998949085,99.9709561589719
"111","Alistipes communis","300",97.487299947547,99.9999171991665,99.9659913609655,99.9885192249601,97.7671039825516,99.999309329658,99.9690232968002,99.7029267380487
"112","Alloprevotella tannerae","75",0,100,99.7360613454255,100,0,100,99.7360613454255,100
"113","Alloprevotella tannerae","150",0,100,99.7360594423977,100,0,100,99.7360594423977,100
"114","Alloprevotella tannerae","300",0,100,99.736081002267,100,0,100,99.736081002267,100
"115","Alphapapillomavirus 9","75",94.5733222866611,100,99.9934344100066,100,94.5733222866611,100,99.9934344100066,100
"116","Alphapapillomavirus 9","150",99.171270718232,100,99.9993986921554,100,99.171270718232,100,99.9993986921554,100
"117","Alphapapillomavirus 9","300",100,100,100,100,100,100,100,100
"118","Alteromonas australica","75",38.9544358994077,100,98.1899151597874,100,98.9016402420457,99.9998733575016,99.9677363143832,99.97878778514
"119","Alteromonas australica","150",58.9837701127236,100,98.8677024997084,100,99.8072120735771,99.9999415387144,99.9941999546294,99.9971746415186
"120","Alteromonas australica","300",76.3505695235678,100,99.2971404321523,100,99.8928702899484,99.9997282327046,99.9967033505724,99.9802729350934
"121","Aminipila terrae","75",97.2739789044627,99.9999660325972,99.9774768376382,99.9978685082755,97.6429574842875,99.9999323082438,99.9807183439791,99.9884863671479
"122","Aminipila terrae","150",99.573292202289,100,99.9969591914702,100,99.792057548428,100,99.9985631306766,100
"123","Aminipila terrae","300",99.9276906944121,100,99.999309609186,100,99.9919987020969,99.9999654200598,99.9998964542103,99.9832327297116
"124","Anaerocolumna sedimenticola","75",97.4781528836231,99.999966101741,99.9748065091923,99.9961914561049,97.5780192074014,99.9998815565296,99.9757921863586,99.9812262388053
"125","Anaerocolumna sedimenticola","150",99.7233616450932,100,99.9987638057347,100,99.7478186903887,100,99.998897419055,100
"126","Anaerocolumna sedimenticola","300",99.9924711267712,99.9999653976605,99.9997929002041,99.9852702901753,99.9924711267712,99.9998947467786,99.9997238687975,99.9822583327041
"127","Anaerostipes hadrus","75",92.3925049576794,99.9998731872979,99.9262501792072,99.9660226077541,92.5903390626382,99.9998730616786,99.9240198936559,99.9664015850839
"128","Anaerostipes hadrus","150",96.0453456737804,99.9998993730944,99.9770515476379,99.9742002063984,96.6181029022875,99.9998490596416,99.9716904502158,99.9613102914625
"129","Anaerostipes hadrus","300",97.0215170306387,99.9994268740555,99.969971989874,99.7608292819908,97.0895323491057,99.999373777024,99.968988292331,99.7588855345786
"130","Anaerostipes rhamnosivorans","75",96.0243881431992,100,99.9775679237989,100,95.1063823311508,99.9998473420787,99.9167998317347,99.9880244792889
"131","Anaerostipes rhamnosivorans","150",98.4577051193462,100,99.9925337714506,100,98.0697255200584,99.9998995790353,99.9796570970729,99.9311768754301
"132","Anaerostipes rhamnosivorans","300",98.6875421395875,99.9999481432698,99.9924400154208,99.9673202614379,98.0245476033698,99.999736358636,99.9662944538432,99.9840329338066
"133","Arachnia propionica","75",98.1528762779615,100,99.9792736804875,100,98.8874873427709,99.9999746538219,99.9874940076838,99.9977180411665
"134","Arachnia propionica","150",99.4191484153787,100,99.9983962122978,100,99.7829912074855,100,99.9993485013184,100
"135","Arachnia propionica","300",99.7787101819787,100,99.9975150291437,100,99.8755378901496,100,99.998602206232,100
"136","Arthrobacter alpinus","75",98.4609084467378,99.9999748464122,99.9894985729986,99.9931926480599,99.1377828166051,99.9991669307502,99.9932329840317,99.853824135966
"137","Arthrobacter alpinus","150",99.544301959159,100,99.9933826671095,100,99.743843990166,99.999695884507,99.9961901618343,99.9606516001105
"138","Arthrobacter alpinus","300",99.7411468413714,100,99.9984467669278,100,99.8602842962902,99.9998437769034,99.9989645112852,99.967110888006
"139","Bacillus cereus","75",4.05598400457012,99.9988954486964,99.8305483997073,86.5853658536585,98.0449174039473,99.9971511565269,99.9338933271854,99.9133080087638
"140","Bacillus cereus","150",4.84848484848485,99.9975938305816,99.950397372163,50,99.5752740630201,99.998062228967,99.9906807184064,99.8906034085675
"141","Bacillus cereus","300",12.8386336866902,99.9984440576487,99.8451970708594,93.5622317596567,99.7919200973174,99.9987158990953,99.9920268725459,99.96151996152
"142","Bacillus cytotoxicus","75",95.2972743962717,99.9997485135896,99.9830598518489,99.9259588331112,98.0449174039473,99.9971511565269,99.9338933271854,99.9133080087638
"143","Bacillus cytotoxicus","150",98.421372191864,99.9995985080559,99.9969937801311,99.7538461538462,99.5752740630201,99.998062228967,99.9906807184064,99.8906034085675
"144","Bacillus cytotoxicus","300",99.5635728833285,99.9991686644699,99.9976184164748,99.7667638483965,99.7919200973174,99.9987158990953,99.9920268725459,99.96151996152
"145","Bacillus mycoides","75",28.2634735722018,99.9994981507603,99.4516682947973,97.2797369994023,98.0657652524299,99.9974308203136,99.9517325099684,99.8786779170487
"146","Bacillus mycoides","150",45.0584582864411,99.9996484182336,99.2032275880471,99.6860986547085,99.5781212035416,99.9970744313292,99.9879201911865,99.872724447704
"147","Bacillus mycoides","300",59.0482249034288,99.9979278154512,99.6947997508795,94.6524064171123,99.7971458194097,99.9982017829756,99.9934243403024,99.9030873356534
"148","Bacillus pseudomycoides","75",93.4768841038632,99.9996988106031,99.9893748183194,99.7971602434077,98.0449174039473,99.9971511565269,99.9338933271854,99.9133080087638
"149","Bacillus pseudomycoides","150",98.2037691401649,99.9996983514909,99.9935867309463,99.9101258238466,99.5752740630201,99.998062228967,99.9906807184064,99.8906034085675
"150","Bacillus pseudomycoides","300",99.4733377221856,99.9990666078975,99.9982396991335,99.4078947368421,99.7919200973174,99.9987158990953,99.9920268725459,99.96151996152
"151","Bacillus pumilus","75",9.03101215494718,99.9996952537292,98.7956456802622,99.7490589711418,98.0449174039473,99.9971511565269,99.9338933271854,99.9133080087638
"152","Bacillus pumilus","150",16.849710982659,100,99.4234070291433,100,99.5752740630201,99.998062228967,99.9906807184064,99.8906034085675
"153","Bacillus pumilus","300",26.2453765640985,99.9992655059562,99.0288316572508,99.7905445840814,99.7919200973174,99.9987158990953,99.9920268725459,99.96151996152
"154","Bacillus subtilis","75",2.38168219140571,99.9998135108181,97.8847601059661,99.3883602047367,98.0975628951932,99.9976579568271,99.9520568789345,99.7772299189879
"155","Bacillus subtilis","150",4.84257205988766,99.999884978007,96.3477650256315,99.733902794463,99.4533319171344,99.9983006871036,99.9754285100512,99.9340816378394
"156","Bacillus subtilis","300",12.7425611097248,99.9997752215226,98.1098883669399,99.8405695212625,99.7874767095681,99.9987408241663,99.9934236182597,99.8867079161105
"157","Bacillus thuringiensis","75",11.7088065353307,99.9999490335491,99.0163586944158,99.8816142286014,92.6172721538901,99.9974231790713,99.9174961861271,99.2419878537871
"158","Bacillus thuringiensis","150",19.4750884139812,99.9999493610549,99.1763065429388,99.8837620236875,98.3635607935782,99.9964977830323,99.9770730947972,99.0671477476722
"159","Bacillus thuringiensis","300",23.4536348709719,99.9999544482808,99.1488092299202,99.9553909439203,98.965234463099,99.9937482168673,99.9830692598468,98.398102448924
"160","Bacillus velezensis","75",1.56720938717383,99.9994483156134,99.1473865295452,77.6729559748428,96.3660072874702,99.9990535509668,99.962965664422,99.9069288960877
"161","Bacillus velezensis","150",3.51856880871856,99.9998987273061,98.0571692030473,99.7340425531915,99.4292604022513,99.9993846241052,99.9878839239016,99.9641668001724
"162","Bacillus velezensis","300",9.27399729615245,99.9991020970868,99.220505315777,87.7934272300469,99.4748988063628,99.9990579105734,99.9939932812512,99.9034816412551
"163","Bacteroides caccae","75",80.0041324448577,99.9992410262741,99.8052825257352,99.9032445333161,93.333912049596,99.9981695581367,99.536556376872,99.9736548475081
"164","Bacteroides caccae","150",83.1942789034565,99.9983876997615,99.8995235633773,99.6736026111791,92.3335790519535,99.994122939556,99.5152487768521,99.9046347510967
"165","Bacteroides caccae","300",85.3869111063739,99.9975952415057,99.8556665379331,99.713716704008,95.4128166023743,99.9939929049533,99.6767510268487,99.9154506168973
"166","Bacteroides caecimuris","75",71.69831563137,99.999546813875,99.8673355853372,99.8655110579797,91.7148623995653,99.999691315787,99.7857422090354,99.9873050800838
"167","Bacteroides caecimuris","150",84.1987799434608,99.9995936978473,99.7867588039654,99.9646705529058,95.9691374684469,99.9982886638957,99.7439702744979,99.9735388482784
"168","Bacteroides caecimuris","300",89.8983200707339,99.9982314142444,99.9509186699581,99.5837414299706,94.0518209529921,99.9980867590975,99.8445757882006,99.9232965440832
"169","Bacteroides cellulosilyticus","75",78.6778939217964,99.9993417881489,99.778575265369,99.9201032511831,93.333912049596,99.9981695581367,99.536556376872,99.9736548475081
"170","Bacteroides cellulosilyticus","150",89.300244100895,99.9995983072668,99.9732530323248,99.8180991359709,92.3335790519535,99.994122939556,99.5152487768521,99.9046347510967
"171","Bacteroides cellulosilyticus","300",93.0534732633683,99.9985352798766,99.9265908001396,99.8498498498498,95.4128166023743,99.9939929049533,99.6767510268487,99.9154506168973
"172","Bacteroides fragilis","75",90.5350224105596,99.9983017807433,99.9588657253953,98.3666300174209,95.3420406843984,99.9947962149069,99.9471892029118,90.6161086678383
"173","Bacteroides fragilis","150",94.4233572283746,99.9965148872977,99.974552643245,96.9872016138638,96.2537790335269,99.9893708921655,99.9468759218718,86.4798705482015
"174","Bacteroides fragilis","300",95.2207114637439,99.9913257112276,99.9731568888961,94.2345967030241,96.1429866416653,99.9817833583114,99.9479188393164,81.5082785033337
"175","Bacteroides heparinolyticus","75",85.3715832377344,99.9995302934028,99.9597074958055,99.8651692413951,93.2955247223579,99.9980147623457,99.7697717243649,99.2501241255634
"176","Bacteroides heparinolyticus","150",90.3103293880815,99.9997303098538,99.7841738819455,99.8534432929918,95.1047993762196,99.9962400126196,99.729809787659,99.9034784237224
"177","Bacteroides heparinolyticus","300",93.2286659283364,99.9994108369558,99.9803607275264,99.831393270083,95.5419012013446,99.9921378403241,99.8335380157617,97.1927844292984
"178","Bacteroides intestinalis","75",88.4799495100328,99.9997981505545,99.8969125625991,99.9676584734799,96.5365793575694,99.9969353531386,99.8306004198743,99.75873792728
"179","Bacteroides intestinalis","150",95.0646555728533,99.9999660733575,99.9545398641103,99.9978525104153,96.9377859163096,99.9968964725042,99.8312738573069,99.8223005333024
"180","Bacteroides intestinalis","300",97.8683893290672,99.9994439707015,99.9806333186462,99.9149931636782,98.1471894136299,99.9916359445709,99.8830664804879,99.3059458622692
"181","Bacteroides ovatus","75",29.7494287699088,99.9995458333242,99.5475889255372,99.7762497968488,92.5243872245806,99.9989304369619,99.6611492929537,99.9804799637959
"182","Bacteroides ovatus","150",41.5033989155196,99.9984924904917,99.8057199674768,98.7828326121628,94.1513582602002,99.9962058017259,99.6296095256751,99.9390867996875
"183","Bacteroides ovatus","300",53.1343582473503,99.9984365287091,99.696465682995,99.5432666982722,94.7323187776832,99.9960398320254,99.7606634075246,99.9193735804903
"184","Bacteroides sp. PHL 2737","75",0.260697623044371,100,98.9784667757068,100,90.9339875835975,99.9952571321371,99.8742091811154,99.1580373291148
"185","Bacteroides sp. PHL 2737","150",0.57616252245291,100,98.9802443228597,100,92.6184104141037,99.9895919168861,99.8896620824388,98.2244605209544
"186","Bacteroides sp. PHL 2737","300",0.94888841174015,100,98.9826435573034,100,93.1548892583846,99.9822892580095,99.8890908978342,97.1194811037411
"187","Bacteroides thetaiotaomicron","75",79.6448991121101,99.9989384656749,99.7962060107167,99.8214990120864,92.5243872245806,99.9989304369619,99.6611492929537,99.9804799637959
"188","Bacteroides thetaiotaomicron","150",83.5606111545885,99.9986680002239,99.6426119821309,99.783154866941,94.1513582602002,99.9962058017259,99.6296095256751,99.9390867996875
"189","Bacteroides thetaiotaomicron","300",85.5698942739422,99.9953017923235,99.8532256385089,99.2418869233242,94.7323187776832,99.9960398320254,99.7606634075246,99.9193735804903
"190","Bacteroides uniformis","75",52.1299319690211,99.9998489772761,99.8338096133763,99.9246894606707,92.1920156906691,99.9984321355357,99.7601087901999,99.5644752470159
"191","Bacteroides uniformis","150",63.2884152271587,99.9996979698617,99.7917217382803,99.8869251268077,91.9926307795087,99.9964049299851,99.724402130014,99.8613955683026
"192","Bacteroides uniformis","300",69.9271131999251,99.9994797935424,99.8959980788497,99.8276711165195,93.8483836098291,99.994870595523,99.8297828205262,98.623089891782
"193","Bacteroides zoogleoformans","75",85.5273180527664,99.9993438555352,99.8946240740147,99.8948560336461,93.333912049596,99.9981695581367,99.536556376872,99.9736548475081
"194","Bacteroides zoogleoformans","150",90.6930693069307,99.9996988629063,99.9808664014009,99.8365122615804,92.3335790519535,99.994122939556,99.5152487768521,99.9046347510967
"195","Bacteroides zoogleoformans","300",91.9518831447802,99.9992699481455,99.9410862697876,99.8911014312383,95.4128166023743,99.9939929049533,99.6767510268487,99.9154506168973
"196","Bergeyella cardium","75",96.7606894353326,100,99.9883251724001,100,96.7606894353326,100,99.9883251724001,100
"197","Bergeyella cardium","150",99.4076004706943,100,99.9907346593964,100,99.4076004706943,100,99.9907346593964,100
"198","Bergeyella cardium","300",99.5459003472009,100,99.9983432593204,100,99.5459003472009,100,99.9983432593204,100
